cohorts_month,life_month,active_players,paying_players,active_subscribers,total_sub_revenue,total_purchase_revenue,total_items_bought,cohort_size,retention_rate
2017-02-01,8.0,28,20,13,4200.0,12805.39,57.0,161,0.17391304347826086
2017-02-01,9.0,23,15,10,3800.0,7239.82,36.0,161,0.14285714285714285
2017-02-01,10.0,22,17,9,3700.0,19405.69,70.0,161,0.13664596273291926
2017-02-01,11.0,17,15,10,3200.0,10545.93,40.0,161,0.10559006211180125
2017-02-01,12.0,14,9,9,2700.0,4488.82,9.0,161,0.08695652173913043
2017-02-01,13.0,9,13,7,2300.0,6266.21,25.0,161,0.055900621118012424
2017-02-01,14.0,13,6,5,1900.0,615.0,1.0,161,0.08074534161490683
2017-02-01,15.0,18,8,4,1700.0,4266.6,18.0,161,0.11180124223602485
2017-02-01,16.0,17,11,5,1900.0,4464.98,22.0,161,0.10559006211180125
2017-02-01,17.0,17,14,5,1600.0,7125.72,35.0,161,0.10559006211180125
2017-02-01,18.0,19,12,5,1900.0,9667.3,40.0,161,0.11801242236024845
2017-02-01,19.0,20,11,4,1700.0,2608.0,16.0,161,0.12422360248447205
2017-02-01,20.0,23,13,4,1400.0,6848.0,29.0,161,0.14285714285714285
2017-02-01,21.0,26,11,4,1400.0,4945.0,17.0,161,0.16149068322981366
2017-02-01,22.0,25,11,4,1400.0,9171.19,32.0,161,0.15527950310559005
2017-02-01,23.0,20,8,3,900.0,6861.4400000000005,22.0,161,0.12422360248447205
2017-02-01,24.0,16,7,4,1100.0,2450.14,14.0,161,0.09937888198757763
2017-02-01,25.0,21,7,3,600.0,2137.0,10.0,161,0.13043478260869565
2017-02-01,26.0,20,8,2,400.0,8895.28,29.0,161,0.12422360248447205
2017-02-01,27.0,16,9,2,400.0,3578.0,14.0,161,0.09937888198757763
2017-02-01,28.0,18,8,2,400.0,5824.0,17.0,161,0.11180124223602485
2017-02-01,29.0,14,6,2,400.0,5621.860000000001,24.0,161,0.08695652173913043
2017-02-01,30.0,15,9,5,1600.0,6204.75,31.0,161,0.09316770186335403
2017-02-01,31.0,19,9,5,1600.0,5967.23,26.0,161,0.11801242236024845
2017-02-01,32.0,20,16,6,2100.0,13373.630000000001,43.0,161,0.12422360248447205
2017-02-01,33.0,20,9,7,2300.0,8683.73,39.0,161,0.12422360248447205
2017-02-01,34.0,20,13,5,1500.0,5713.62,24.0,161,0.12422360248447205
2017-02-01,35.0,20,9,6,1800.0,4374.35,17.0,161,0.12422360248447205
2017-02-01,36.0,17,10,5,1300.0,9045.84,29.0,161,0.10559006211180125
2017-02-01,37.0,16,5,2,700.0,5663.43,20.0,161,0.09937888198757763
2017-02-01,38.0,13,5,3,900.0,2852.42,6.0,161,0.08074534161490683
2017-02-01,39.0,12,8,3,900.0,3745.0,12.0,161,0.07453416149068323
2017-02-01,40.0,15,6,1,500.0,2496.0,12.0,161,0.09316770186335403
2017-02-01,41.0,18,8,4,1100.0,5884.6900000000005,22.0,161,0.11180124223602485
2017-02-01,42.0,17,9,4,1100.0,9785.11,38.0,161,0.10559006211180125
2017-02-01,43.0,13,5,4,1400.0,7092.82,31.0,161,0.08074534161490683
2017-02-01,44.0,15,8,6,1800.0,4028.05,16.0,161,0.09316770186335403
2017-02-01,45.0,20,13,8,2200.0,16909.75,71.0,161,0.12422360248447205
2017-02-01,46.0,19,13,7,2000.0,11460.09,50.0,161,0.11801242236024845
2017-02-01,47.0,18,11,5,1300.0,4486.09,18.0,161,0.11180124223602485
2017-02-01,48.0,19,11,4,1100.0,8316.0,18.0,161,0.11801242236024845
2017-02-01,49.0,18,5,2,400.0,5149.73,13.0,161,0.11180124223602485
2017-02-01,50.0,17,8,2,400.0,5192.5,23.0,161,0.10559006211180125
2017-02-01,51.0,17,7,3,900.0,5231.0,23.0,161,0.10559006211180125
2017-02-01,52.0,20,8,3,1200.0,7812.77,27.0,161,0.12422360248447205
2017-02-01,53.0,15,7,4,1400.0,3022.11,12.0,161,0.09316770186335403
2017-02-01,54.0,17,9,4,1300.0,7734.0,37.0,161,0.10559006211180125
2017-02-01,55.0,17,8,5,1300.0,1709.93,7.0,161,0.10559006211180125
2017-02-01,56.0,16,12,5,1300.0,5711.0,23.0,161,0.09937888198757763
2017-02-01,57.0,16,10,5,1600.0,2021.0,12.0,161,0.09937888198757763
2017-02-01,58.0,20,12,2,700.0,5365.0,23.0,161,0.12422360248447205
2017-02-01,59.0,17,9,3,1500.0,5743.0,22.0,161,0.10559006211180125
2017-02-01,60.0,17,10,4,1700.0,7585.98,25.0,161,0.10559006211180125
2017-02-01,61.0,18,9,3,900.0,12060.71,46.0,161,0.11180124223602485
2017-02-01,62.0,18,10,4,1400.0,3954.0,18.0,161,0.11180124223602485
2017-02-01,63.0,16,7,4,1100.0,5211.99,23.0,161,0.09937888198757763
2017-02-01,64.0,19,11,5,1300.0,7837.21,29.0,161,0.11801242236024845
2017-02-01,65.0,18,10,6,1800.0,8647.81,28.0,161,0.11180124223602485
2017-02-01,66.0,22,13,6,1500.0,10334.79,40.0,161,0.13664596273291926
2017-02-01,67.0,21,12,4,1400.0,10363.97,42.0,161,0.13043478260869565
2017-02-01,68.0,16,7,4,1900.0,6385.9400000000005,27.0,161,0.09937888198757763
2017-02-01,69.0,18,11,4,1400.0,9244.67,44.0,161,0.11180124223602485
2017-02-01,70.0,17,7,6,2100.0,8601.19,23.0,161,0.10559006211180125
2017-02-01,71.0,19,11,6,1800.0,11936.36,46.0,161,0.11801242236024845
2017-03-01,0.0,180,57,8,2500.0,48210.6,185.0,180,1.0
2017-03-01,1.0,146,56,11,3100.0,34476.11,144.0,180,0.8111111111111111
2017-03-01,2.0,107,46,12,3300.0,41670.340000000004,151.0,180,0.5944444444444444
2017-03-01,3.0,80,42,18,5400.0,30260.66,129.0,180,0.4444444444444444
2017-03-01,4.0,66,35,17,5400.0,28889.44,98.0,180,0.36666666666666664
2017-03-01,5.0,48,31,18,5600.0,27551.65,108.0,180,0.26666666666666666
2017-03-01,6.0,45,30,18,4800.0,24841.98,85.0,180,0.25
2017-03-01,7.0,41,27,17,4900.0,23854.22,88.0,180,0.22777777777777777
2017-03-01,8.0,35,21,16,4700.0,20298.47,67.0,180,0.19444444444444445
2017-03-01,9.0,33,24,10,2900.0,14126.96,57.0,180,0.18333333333333332
2017-03-01,10.0,22,16,8,2500.0,6729.98,34.0,180,0.12222222222222222
2017-03-01,11.0,25,15,8,2500.0,13087.45,59.0,180,0.1388888888888889
2017-03-01,12.0,22,14,8,2700.0,11654.68,47.0,180,0.12222222222222222
2017-03-01,13.0,19,17,11,3400.0,11898.53,50.0,180,0.10555555555555556
2017-03-01,14.0,17,13,10,3200.0,10538.310000000001,45.0,180,0.09444444444444444
2017-03-01,15.0,19,13,9,2700.0,7678.38,35.0,180,0.10555555555555556
2017-03-01,16.0,16,12,7,2000.0,3420.8,18.0,180,0.08888888888888889
2017-03-01,17.0,21,9,4,800.0,4008.27,19.0,180,0.11666666666666667
2017-03-01,18.0,22,13,4,800.0,7272.16,28.0,180,0.12222222222222222
2017-03-01,19.0,17,6,2,400.0,2394.19,12.0,180,0.09444444444444444
2017-03-01,20.0,19,5,2,700.0,2482.7,9.0,180,0.10555555555555556
2017-03-01,21.0,15,6,2,700.0,4761.2,18.0,180,0.08333333333333333
2017-03-01,22.0,18,8,2,700.0,5431.0,25.0,180,0.1
2017-03-01,23.0,19,5,2,700.0,2547.45,15.0,180,0.10555555555555556
2017-03-01,24.0,21,10,2,700.0,5512.0,21.0,180,0.11666666666666667
2017-03-01,25.0,22,11,3,900.0,9399.31,31.0,180,0.12222222222222222
2017-03-01,26.0,22,12,7,2300.0,14510.37,59.0,180,0.12222222222222222
2017-03-01,27.0,25,13,8,2200.0,13592.97,49.0,180,0.1388888888888889
2017-03-01,28.0,23,14,8,2200.0,6016.18,26.0,180,0.12777777777777777
2017-03-01,29.0,16,10,6,1800.0,6458.1,23.0,180,0.08888888888888889
2017-03-01,30.0,15,9,4,1100.0,4019.5,20.0,180,0.08333333333333333
2017-03-01,31.0,12,9,4,1100.0,4584.92,21.0,180,0.06666666666666667
2017-03-01,32.0,19,11,4,1100.0,3455.48,17.0,180,0.10555555555555556
2017-03-01,33.0,24,10,6,1800.0,7081.59,33.0,180,0.13333333333333333
2017-03-01,34.0,24,13,7,2300.0,7446.68,25.0,180,0.13333333333333333
2017-03-01,35.0,23,10,6,1800.0,6959.5599999999995,24.0,180,0.12777777777777777
2017-03-01,36.0,24,15,6,1500.0,13577.49,57.0,180,0.13333333333333333
2017-03-01,37.0,24,14,7,1700.0,12178.6,40.0,180,0.13333333333333333
2017-03-01,38.0,20,12,6,1500.0,8790.41,34.0,180,0.1111111111111111
2017-03-01,39.0,18,9,2,400.0,8362.35,36.0,180,0.1
2017-03-01,40.0,21,9,5,1300.0,11979.289999999999,39.0,180,0.11666666666666667
2017-03-01,41.0,24,13,6,1500.0,10390.7,36.0,180,0.13333333333333333
2017-03-01,42.0,23,8,5,1000.0,5728.45,25.0,180,0.12777777777777777
2017-03-01,43.0,21,7,6,1200.0,5369.889999999999,20.0,180,0.11666666666666667
2017-03-01,44.0,21,14,4,800.0,13765.310000000001,59.0,180,0.11666666666666667
2017-03-01,45.0,19,11,5,1000.0,7617.73,34.0,180,0.10555555555555556
2017-03-01,46.0,18,12,7,1400.0,8832.66,41.0,180,0.1
2017-03-01,47.0,16,12,7,1400.0,13203.490000000002,37.0,180,0.08888888888888889
2017-03-01,48.0,15,14,8,1900.0,8048.21,36.0,180,0.08333333333333333
2017-03-01,49.0,15,11,7,2000.0,4959.84,22.0,180,0.08333333333333333
2017-03-01,50.0,13,9,5,1500.0,4968.71,24.0,180,0.07222222222222222
2017-03-01,51.0,15,11,5,1000.0,4910.0,20.0,180,0.08333333333333333
2017-03-01,52.0,14,7,4,800.0,5686.62,21.0,180,0.07777777777777778
2017-03-01,53.0,15,8,2,400.0,3821.0,17.0,180,0.08333333333333333
2017-03-01,54.0,19,8,2,700.0,6565.1,27.0,180,0.10555555555555556
2017-03-01,55.0,17,11,3,900.0,4710.6,25.0,180,0.09444444444444444
2017-03-01,56.0,21,10,4,1100.0,6562.85,30.0,180,0.11666666666666667
2017-03-01,57.0,24,9,6,1500.0,11766.529999999999,49.0,180,0.13333333333333333
2017-03-01,58.0,22,9,5,1000.0,11520.12,37.0,180,0.12222222222222222
2017-03-01,59.0,22,11,4,800.0,9956.42,40.0,180,0.12222222222222222
2017-03-01,60.0,20,8,3,600.0,3038.2,17.0,180,0.1111111111111111
2017-03-01,61.0,21,11,4,1100.0,8271.76,31.0,180,0.11666666666666667
2017-03-01,62.0,20,9,5,1300.0,8004.34,26.0,180,0.1111111111111111
2017-03-01,63.0,22,14,5,1300.0,9724.9,41.0,180,0.12222222222222222
2017-03-01,64.0,24,15,4,1100.0,7458.1,30.0,180,0.13333333333333333
2017-03-01,65.0,24,11,4,800.0,11549.73,41.0,180,0.13333333333333333
2017-03-01,66.0,18,10,4,800.0,9113.86,32.0,180,0.1
2017-03-01,67.0,22,12,3,600.0,7023.96,30.0,180,0.12222222222222222
2017-03-01,68.0,22,13,4,1100.0,8242.460000000001,37.0,180,0.12222222222222222
2017-03-01,69.0,15,10,5,1500.0,4988.52,24.0,180,0.08333333333333333
2017-03-01,70.0,19,12,5,1000.0,4617.0,20.0,180,0.10555555555555556
2017-04-01,0.0,2104,758,113,35300.0,610997.59,2396.0,2104,1.0
2017-04-01,1.0,1618,662,186,58300.0,580454.74,2229.0,2104,0.7690114068441065
2017-04-01,2.0,1260,544,215,68000.0,497298.91,1961.0,2104,0.5988593155893536
2017-04-01,3.0,954,495,237,75000.0,394260.37,1551.0,2104,0.4534220532319392
2017-04-01,4.0,751,409,207,65900.0,327676.11,1290.0,2104,0.35693916349809884
2017-04-01,5.0,619,367,211,67300.0,279132.69,1099.0,2104,0.29420152091254753
2017-04-01,6.0,533,326,200,62100.0,223542.37,912.0,2104,0.25332699619771865
2017-04-01,7.0,469,306,173,54500.0,240047.17,967.0,2104,0.2229087452471483
2017-04-01,8.0,433,257,147,45900.0,189767.16,774.0,2104,0.20579847908745247
2017-04-01,9.0,387,233,139,43900.0,174509.75,689.0,2104,0.18393536121673004
2017-04-01,10.0,348,213,136,42300.0,160058.9,635.0,2104,0.16539923954372623
2017-04-01,11.0,344,228,136,44000.0,154655.77,610.0,2104,0.1634980988593156
2017-04-01,12.0,322,211,125,40700.0,142351.87,569.0,2104,0.15304182509505704
2017-04-01,13.0,300,183,107,34800.0,116441.81,457.0,2104,0.14258555133079848
2017-04-01,14.0,284,184,95,31500.0,118595.53,461.0,2104,0.13498098859315588
2017-04-01,15.0,282,153,78,25600.0,89337.89,358.0,2104,0.13403041825095058
2017-04-01,16.0,267,138,69,23000.0,115685.21,449.0,2104,0.12690114068441063
2017-04-01,17.0,258,147,75,24200.0,115504.8,459.0,2104,0.12262357414448669
2017-04-01,18.0,254,116,64,18200.0,101911.98,391.0,2104,0.12072243346007605
2017-04-01,19.0,253,127,61,17500.0,95165.98,387.0,2104,0.12024714828897339
2017-04-01,20.0,258,117,61,17800.0,90161.95,369.0,2104,0.12262357414448669
2017-04-01,21.0,268,140,64,19300.0,122766.44,469.0,2104,0.12737642585551331
2017-04-01,22.0,256,131,65,20100.0,109318.51,428.0,2104,0.12167300380228137
2017-04-01,23.0,237,117,58,18100.0,75299.75,279.0,2104,0.1126425855513308
2017-04-01,24.0,231,128,58,18500.0,75784.84,335.0,2104,0.10979087452471482
2017-04-01,25.0,240,120,52,16900.0,74758.97,313.0,2104,0.11406844106463879
2017-04-01,26.0,236,114,49,15200.0,70497.02,274.0,2104,0.11216730038022814
2017-04-01,27.0,220,106,47,14500.0,59468.58,250.0,2104,0.10456273764258556
2017-04-01,28.0,226,113,50,15500.0,75896.61,313.0,2104,0.10741444866920152
2017-04-01,29.0,228,110,46,14700.0,75360.91,300.0,2104,0.10836501901140684
2017-04-01,30.0,230,100,43,14000.0,57289.67,241.0,2104,0.10931558935361217
2017-04-01,31.0,233,117,51,16000.0,94845.62,373.0,2104,0.11074144486692016
2017-04-01,32.0,232,115,45,14600.0,70828.4,293.0,2104,0.11026615969581749
2017-04-01,33.0,244,126,57,18600.0,101636.47,402.0,2104,0.11596958174904944
2017-04-01,34.0,236,126,59,19200.0,101321.75,414.0,2104,0.11216730038022814
2017-04-01,35.0,249,116,53,17100.0,93980.92,364.0,2104,0.11834600760456274
2017-04-01,36.0,259,126,58,17800.0,98226.75,380.0,2104,0.12309885931558935
2017-04-01,37.0,246,138,53,16700.0,96006.06,379.0,2104,0.11692015209125475
2017-04-01,38.0,239,128,52,16500.0,73966.78,318.0,2104,0.11359315589353612
2017-04-01,39.0,239,113,53,17200.0,78141.54,314.0,2104,0.11359315589353612
2017-04-01,40.0,219,112,46,15500.0,87512.53,339.0,2104,0.10408745247148289
2017-04-01,41.0,220,113,44,14200.0,81764.24,329.0,2104,0.10456273764258556
2017-04-01,42.0,221,114,49,15300.0,81022.33,324.0,2104,0.10503802281368821
2017-04-01,43.0,220,104,50,15000.0,84339.56,339.0,2104,0.10456273764258556
2017-04-01,44.0,231,114,49,15100.0,78458.5,321.0,2104,0.10979087452471482
2017-04-01,45.0,256,145,57,17300.0,117278.0,451.0,2104,0.12167300380228137
2017-04-01,46.0,253,144,63,18200.0,97406.6,401.0,2104,0.12024714828897339
2017-04-01,47.0,245,127,55,15800.0,93021.01,380.0,2104,0.11644486692015209
2017-04-01,48.0,256,131,61,17800.0,87363.57,340.0,2104,0.12167300380228137
2017-04-01,49.0,256,132,59,17200.0,99783.33,392.0,2104,0.12167300380228137
2017-04-01,50.0,262,136,61,18000.0,118785.13,490.0,2104,0.12452471482889733
2017-04-01,51.0,257,130,62,18600.0,100562.13,404.0,2104,0.12214828897338403
2017-04-01,52.0,243,127,63,18300.0,104845.83,429.0,2104,0.11549429657794677
2017-04-01,53.0,252,133,60,16800.0,92011.74,400.0,2104,0.11977186311787072
2017-04-01,54.0,246,138,57,17000.0,108863.31,417.0,2104,0.11692015209125475
2017-04-01,55.0,246,135,61,18500.0,91397.52,349.0,2104,0.11692015209125475
2017-04-01,56.0,249,135,57,18000.0,90291.91,380.0,2104,0.11834600760456274
2017-04-01,57.0,247,119,62,19000.0,100370.59,397.0,2104,0.11739543726235742
2017-04-01,58.0,267,133,62,18100.0,92314.25,383.0,2104,0.12690114068441063
2017-04-01,59.0,265,124,55,15500.0,92062.36,386.0,2104,0.12595057034220533
2017-04-01,60.0,256,124,61,19000.0,80507.09,349.0,2104,0.12167300380228137
2017-04-01,61.0,246,129,67,21300.0,100709.37,409.0,2104,0.11692015209125475
2017-04-01,62.0,255,141,65,20900.0,122010.73,483.0,2104,0.1211977186311787
2017-04-01,63.0,239,131,61,19000.0,93598.69,364.0,2104,0.11359315589353612
2017-04-01,64.0,251,124,56,17800.0,98778.79000000001,398.0,2104,0.11929657794676807
2017-04-01,65.0,239,109,51,16500.0,94950.1,374.0,2104,0.11359315589353612
2017-04-01,66.0,258,129,57,18800.0,131418.03,483.0,2104,0.12262357414448669
2017-04-01,67.0,259,121,55,18000.0,82930.98,323.0,2104,0.12309885931558935
2017-04-01,68.0,247,124,55,16800.0,85544.33,370.0,2104,0.11739543726235742
2017-04-01,69.0,245,117,54,15700.0,91925.57,341.0,2104,0.11644486692015209
2017-05-01,0.0,129,53,16,3800.0,46853.08,188.0,129,1.0
2017-05-01,1.0,95,41,20,5200.0,36683.62,136.0,129,0.7364341085271318
2017-05-01,2.0,72,37,18,4500.0,35371.05,121.0,129,0.5581395348837209
2017-05-01,3.0,56,35,19,4700.0,20316.95,86.0,129,0.43410852713178294
2017-05-01,4.0,41,27,15,4400.0,19481.83,73.0,129,0.3178294573643411
2017-05-01,5.0,35,24,13,3700.0,10144.41,44.0,129,0.2713178294573643
2017-05-01,6.0,30,21,12,3500.0,16685.739999999998,62.0,129,0.23255813953488372
2017-05-01,7.0,26,15,8,2700.0,8622.79,35.0,129,0.20155038759689922
2017-05-01,8.0,22,14,7,2000.0,8477.23,38.0,129,0.17054263565891473
2017-05-01,9.0,19,11,7,2000.0,6627.45,25.0,129,0.14728682170542637
2017-05-01,10.0,13,13,8,2700.0,6227.7,26.0,129,0.10077519379844961
2017-05-01,11.0,15,10,6,2000.0,7240.37,32.0,129,0.11627906976744186
2017-05-01,12.0,15,9,7,2000.0,4547.95,23.0,129,0.11627906976744186
2017-05-01,13.0,15,8,5,1600.0,6837.21,35.0,129,0.11627906976744186
2017-05-01,14.0,15,12,5,1300.0,10117.48,41.0,129,0.11627906976744186
2017-05-01,15.0,15,8,3,900.0,8674.5,28.0,129,0.11627906976744186
2017-05-01,16.0,15,6,3,900.0,10990.529999999999,35.0,129,0.11627906976744186
2017-05-01,17.0,20,9,2,400.0,8076.38,35.0,129,0.15503875968992248
2017-05-01,18.0,17,5,2,400.0,8625.42,26.0,129,0.13178294573643412
2017-05-01,19.0,18,10,3,900.0,9427.84,37.0,129,0.13953488372093023
2017-05-01,20.0,17,6,2,700.0,5028.0,19.0,129,0.13178294573643412
2017-05-01,21.0,16,6,5,1600.0,4976.75,21.0,129,0.12403100775193798
2017-05-01,22.0,13,10,5,1600.0,7648.27,28.0,129,0.10077519379844961
2017-05-01,23.0,13,7,4,1100.0,13726.52,48.0,129,0.10077519379844961
2017-05-01,24.0,12,10,4,1100.0,7877.28,30.0,129,0.09302325581395349
2017-05-01,25.0,11,9,6,1500.0,13515.89,53.0,129,0.08527131782945736
2017-05-01,26.0,11,7,6,2000.0,4488.38,19.0,129,0.08527131782945736
2017-05-01,27.0,16,12,7,2000.0,19269.8,61.0,129,0.12403100775193798
2017-05-01,28.0,16,13,6,1800.0,9327.3,38.0,129,0.12403100775193798
2017-05-01,29.0,16,8,6,1800.0,5662.86,17.0,129,0.12403100775193798
2017-05-01,30.0,12,8,6,1800.0,6351.91,20.0,129,0.09302325581395349
2017-05-01,31.0,15,10,6,1800.0,4362.59,15.0,129,0.11627906976744186
2017-05-01,32.0,16,11,6,2100.0,8345.27,34.0,129,0.12403100775193798
2017-05-01,33.0,16,11,7,2300.0,10779.24,46.0,129,0.12403100775193798
2017-05-01,34.0,15,6,4,1100.0,6734.24,28.0,129,0.11627906976744186
2017-05-01,35.0,16,10,7,2000.0,10804.01,43.0,129,0.12403100775193798
2017-05-01,36.0,17,9,6,1500.0,6207.75,24.0,129,0.13178294573643412
2017-05-01,37.0,19,10,5,1300.0,10387.44,36.0,129,0.14728682170542637
2017-05-01,38.0,20,12,8,2200.0,9822.54,46.0,129,0.15503875968992248
2017-05-01,39.0,18,8,4,1100.0,3826.65,18.0,129,0.13953488372093023
2017-05-01,40.0,16,7,3,600.0,3083.55,11.0,129,0.12403100775193798
2017-05-01,41.0,19,11,4,1100.0,8628.2,30.0,129,0.14728682170542637
2017-05-01,42.0,20,9,1,500.0,4431.0,15.0,129,0.15503875968992248
2017-05-01,43.0,16,4,0,0.0,2251.0,9.0,129,0.12403100775193798
2017-05-01,44.0,16,6,0,0.0,3198.0,13.0,129,0.12403100775193798
2017-05-01,45.0,14,4,2,700.0,4644.87,19.0,129,0.10852713178294573
2017-05-01,46.0,18,7,2,700.0,6132.7,19.0,129,0.13953488372093023
2017-05-01,47.0,20,9,3,900.0,10159.35,39.0,129,0.15503875968992248
2017-05-01,48.0,19,9,4,1400.0,6826.64,26.0,129,0.14728682170542637
2017-05-01,49.0,20,8,3,1200.0,6156.61,33.0,129,0.15503875968992248
2017-05-01,50.0,19,8,3,1200.0,5187.2,26.0,129,0.14728682170542637
2017-05-01,51.0,20,6,3,1200.0,5966.4,20.0,129,0.15503875968992248
2017-05-01,52.0,17,5,3,900.0,4285.13,19.0,129,0.13178294573643412
2017-05-01,53.0,18,10,4,1400.0,9852.73,33.0,129,0.13953488372093023
2017-05-01,54.0,22,12,6,2100.0,10953.95,40.0,129,0.17054263565891473
2017-05-01,55.0,20,14,6,2300.0,9439.24,41.0,129,0.15503875968992248
2017-05-01,56.0,19,13,4,1600.0,9185.9,38.0,129,0.14728682170542637
2017-05-01,57.0,17,5,3,1400.0,2630.3,12.0,129,0.13178294573643412
2017-05-01,58.0,15,6,4,1600.0,4529.01,13.0,129,0.11627906976744186
2017-05-01,59.0,13,7,5,1300.0,3074.36,11.0,129,0.10077519379844961
2017-05-01,60.0,13,7,4,1100.0,5411.12,21.0,129,0.10077519379844961
2017-05-01,61.0,11,5,3,900.0,3960.59,15.0,129,0.08527131782945736
2017-05-01,62.0,10,7,3,900.0,2215.0,9.0,129,0.07751937984496124
2017-05-01,63.0,10,6,3,1200.0,1892.0,6.0,129,0.07751937984496124
2017-05-01,64.0,13,7,3,900.0,4968.969999999999,21.0,129,0.10077519379844961
2017-05-01,65.0,15,7,3,900.0,5389.73,16.0,129,0.11627906976744186
2017-05-01,66.0,13,5,3,900.0,1082.0,4.0,129,0.10077519379844961
2017-05-01,67.0,12,6,3,900.0,3350.0,8.0,129,0.09302325581395349
2017-05-01,68.0,12,5,2,700.0,2246.13,10.0,129,0.09302325581395349
2017-06-01,0.0,277,108,13,2900.0,83771.35,327.0,277,1.0
2017-06-01,1.0,211,87,29,6700.0,71759.22,269.0,277,0.7617328519855595
2017-06-01,2.0,165,73,28,7500.0,58221.61,228.0,277,0.5956678700361011
2017-06-01,3.0,130,69,28,7800.0,52207.95,220.0,277,0.4693140794223827
2017-06-01,4.0,99,60,32,10000.0,44862.54,180.0,277,0.3574007220216607
2017-06-01,5.0,72,49,27,7900.0,30965.18,123.0,277,0.259927797833935
2017-06-01,6.0,61,39,21,6400.0,22100.33,99.0,277,0.22021660649819494
2017-06-01,7.0,52,39,19,5800.0,29700.72,116.0,277,0.18772563176895307
2017-06-01,8.0,47,24,14,4200.0,22999.05,95.0,277,0.16967509025270758
2017-06-01,9.0,48,23,14,4500.0,14719.98,55.0,277,0.17328519855595667
2017-06-01,10.0,43,31,14,4500.0,23000.37,98.0,277,0.1552346570397112
2017-06-01,11.0,38,26,16,5100.0,29331.46,103.0,277,0.1371841155234657
2017-06-01,12.0,37,21,16,5100.0,13402.279999999999,53.0,277,0.13357400722021662
2017-06-01,13.0,34,27,15,5700.0,20551.87,88.0,277,0.12274368231046931
2017-06-01,14.0,32,21,14,5800.0,16770.7,63.0,277,0.11552346570397112
2017-06-01,15.0,28,16,8,3200.0,6806.66,27.0,277,0.10108303249097472
2017-06-01,16.0,31,20,7,2500.0,11522.3,43.0,277,0.11191335740072202
2017-06-01,17.0,29,16,7,2500.0,13587.92,57.0,277,0.10469314079422383
2017-06-01,18.0,23,13,9,2700.0,14811.74,51.0,277,0.08303249097472924
2017-06-01,19.0,23,15,9,2400.0,12622.36,55.0,277,0.08303249097472924
2017-06-01,20.0,18,14,10,2600.0,9659.39,44.0,277,0.06498194945848375
2017-06-01,21.0,17,14,10,2600.0,6937.17,21.0,277,0.061371841155234655
2017-06-01,22.0,23,11,8,2200.0,12568.77,53.0,277,0.08303249097472924
2017-06-01,23.0,24,13,8,2200.0,3992.3,19.0,277,0.08664259927797834
2017-06-01,24.0,29,13,6,1500.0,9207.61,44.0,277,0.10469314079422383
2017-06-01,25.0,23,9,4,800.0,11263.67,41.0,277,0.08303249097472924
2017-06-01,26.0,22,10,5,1300.0,8315.21,31.0,277,0.07942238267148015
2017-06-01,27.0,27,9,4,1100.0,6580.02,25.0,277,0.09747292418772563
2017-06-01,28.0,33,13,4,1100.0,14735.21,56.0,277,0.11913357400722022
2017-06-01,29.0,31,15,5,1300.0,11699.869999999999,42.0,277,0.11191335740072202
2017-06-01,30.0,31,15,4,800.0,9735.52,42.0,277,0.11191335740072202
2017-06-01,31.0,36,14,5,1000.0,7359.2,32.0,277,0.1299638989169675
2017-06-01,32.0,32,20,5,1000.0,17540.01,69.0,277,0.11552346570397112
2017-06-01,33.0,34,13,4,800.0,10490.78,40.0,277,0.12274368231046931
2017-06-01,34.0,25,11,5,1000.0,13803.31,52.0,277,0.09025270758122744
2017-06-01,35.0,34,16,7,1400.0,14400.51,57.0,277,0.12274368231046931
2017-06-01,36.0,34,14,6,1500.0,10700.29,47.0,277,0.12274368231046931
2017-06-01,37.0,35,14,8,2200.0,7960.14,37.0,277,0.1263537906137184
2017-06-01,38.0,33,21,10,2600.0,12102.46,44.0,277,0.11913357400722022
2017-06-01,39.0,37,20,10,2600.0,13319.4,57.0,277,0.13357400722021662
2017-06-01,40.0,41,25,10,2600.0,15091.99,63.0,277,0.148014440433213
2017-06-01,41.0,44,23,12,3000.0,16998.62,53.0,277,0.1588447653429603
2017-06-01,42.0,48,18,10,2600.0,11521.97,57.0,277,0.17328519855595667
2017-06-01,43.0,47,23,10,2900.0,13111.66,57.0,277,0.16967509025270758
2017-06-01,44.0,44,22,10,2600.0,17842.4,74.0,277,0.1588447653429603
2017-06-01,45.0,42,23,9,2400.0,16454.66,58.0,277,0.15162454873646208
2017-06-01,46.0,38,20,11,3600.0,17986.17,76.0,277,0.1371841155234657
2017-06-01,47.0,38,22,11,3300.0,7976.98,41.0,277,0.1371841155234657
2017-06-01,48.0,35,18,12,3300.0,17310.74,67.0,277,0.1263537906137184
2017-06-01,49.0,32,17,13,3500.0,8153.03,35.0,277,0.11552346570397112
2017-06-01,50.0,28,18,7,2000.0,7803.84,31.0,277,0.10108303249097472
2017-06-01,51.0,27,10,6,1800.0,2009.0,8.0,277,0.09747292418772563
2017-06-01,52.0,24,11,4,1100.0,7154.66,30.0,277,0.08664259927797834
2017-06-01,53.0,26,12,5,1300.0,12640.43,56.0,277,0.09386281588447654
